"country","UN_region","UN_subregion","year","record","crop_land","grazing_land","forest_land","fishing_ground","built_up_land","carbon","total","GDP","population","country.code"
"Togo","Africa","Western Africa",1980,"EFConsTotGHA",776379.0116,204800.6384,1555775.056,264060.3815,32469.37298,134548.3438,2968032.804,683.349,2721000,768
"Togo","Africa","Western Africa",1981,"BiocapPerCap",0.298591381,0.2938404,0.185781309,0.053006606,0.011934588,0,0.843154284,639.267,2812000,768
"Togo","Africa","Western Africa",1981,"BiocapTotGHA",839659.8857,826299.7923,522430.0593,149058.291,33560.89759,0,2371008.926,639.267,2812000,768
"Togo","Africa","Western Africa",1981,"EFConsPerCap",0.276218608,0.081822486,0.569815822,0.105419578,0.011934588,0.076556002,1.121767085,639.267,2812000,768
"Togo","Africa","Western Africa",1981,"EFConsTotGHA",776746.0787,230090.5639,1602362.019,296447.2413,33560.89759,215280.8432,3154487.643,639.267,2812000,768
"Togo","Africa","Western Africa",1982,"BiocapPerCap",0.308322209,0.281910615,0.179398695,0.050854563,0.012775236,0,0.833261318,594.582,2915000,768
"Togo","Africa","Western Africa",1982,"BiocapTotGHA",898805.4575,821811.7017,522974.089,148248.6731,37241.72939,0,2429081.651,594.582,2915000,768
"Togo","Africa","Western Africa",1982,"EFConsPerCap",0.301073412,0.108839775,0.565042599,0.10138412,0.012775236,0.073950828,1.163065969,594.582,2915000,768
"Togo","Africa","Western Africa",1982,"EFConsTotGHA",877674.1266,317284.2588,1647183.876,295549.9084,37241.72939,215577.748,3390511.647,594.582,2915000,768
"Togo","Africa","Western Africa",1983,"BiocapPerCap",0.279740822,0.270873504,0.172840629,0.04886355,0.012033241,0,0.784351746,541.731,3026000,768
"Togo","Africa","Western Africa",1983,"BiocapTotGHA",846601.9963,819766.1232,523081.4021,147879.666,36417.15831,0,2373746.346,541.731,3026000,768
"Togo","Africa","Western Africa",1983,"EFConsPerCap",0.291884549,0.092850202,0.560777119,0.068139928,0.012033241,0.060306741,1.08599178,541.731,3026000,768
"Togo","Africa","Western Africa",1983,"EFConsTotGHA",883353.5276,280999.9821,1697124.591,206217.3071,36417.15831,182511.1083,3286623.675,541.731,3026000,768
"Togo","Africa","Western Africa",1984,"BiocapPerCap",0.30502282,0.25935482,0.16646556,0.046785666,0.013288418,0,0.790917285,551.068,3140000,768
"Togo","Africa","Western Africa",1984,"BiocapTotGHA",957878.4441,814464.9358,522760.1378,146923.3716,41730.28548,0,2483757.175,551.068,3140000,768
"Togo","Africa","Western Africa",1984,"EFConsPerCap",0.320021413,0.103640374,0.544995038,0.054235082,0.013288418,0.055272003,1.091452327,551.068,3140000,768
"Togo","Africa","Western Africa",1984,"EFConsTotGHA",1004979.274,325467.0587,1711475.22,170317.1442,41730.28548,173573.4388,3427542.421,551.068,3140000,768
"Togo","Africa","Western Africa",1985,"BiocapPerCap",0.32381136,0.249062106,0.160458411,0.044928938,0.014577972,0,0.792838786,561.521,3253000,768
"Togo","Africa","Western Africa",1985,"BiocapTotGHA",1053358.353,810199.0292,521971.2124,146153.834,47422.14149,0,2579104.57,561.521,3253000,768
"Togo","Africa","Western Africa",1985,"EFConsPerCap",0.322745026,0.109423543,0.532624573,0.068162408,0.014577972,0.05780643,1.105339953,561.521,3253000,768
"Togo","Africa","Western Africa",1985,"EFConsTotGHA",1049889.57,355954.7862,1732627.737,221732.314,47422.14149,188044.3162,3595670.866,561.521,3253000,768
"Togo","Africa","Western Africa",1986,"BiocapPerCap",0.314734249,0.239217501,0.154761321,0.043153045,0.014650442,0,0.766516558,551.603,3363000,768
"Togo","Africa","Western Africa",1986,"BiocapTotGHA",1058592.894,804596.0924,520531.9561,145143.1062,49276.02946,0,2578140.078,551.603,3363000,768
"Togo","Africa","Western Africa",1986,"EFConsPerCap",0.29816115,0.141106682,0.522853779,0.060939305,0.014650442,0.074283347,1.111994705,551.603,3363000,768
"Togo","Africa","Western Africa",1986,"EFConsTotGHA",1002850.107,474605.2626,1758592.517,204966.3019,49276.02946,249848.3185,3740138.537,551.603,3363000,768
"Togo","Africa","Western Africa",1987,"BiocapPerCap",0.31800745,0.231445127,0.149894502,0.041750967,0.015137758,0,0.756235804,536.853,3472000,768
"Togo","Africa","Western Africa",1987,"BiocapTotGHA",1104268.139,803683.9359,520502.6581,144978.56,52565.2581,0,2625998.551,536.853,3472000,768
"Togo","Africa","Western Africa",1987,"EFConsPerCap",0.289391953,0.13917622,0.520129403,0.064276003,0.015137758,0.075461557,1.103572895,536.853,3472000,768
"Togo","Africa","Western Africa",1987,"EFConsTotGHA",1004901.969,483283.8531,1806128.527,223195.8468,52565.2581,262037.2358,3832112.69,536.853,3472000,768
"Togo","Africa","Western Africa",1988,"BiocapPerCap",0.289584374,0.224085115,0.145419223,0.040423276,0.014010336,0,0.713522324,555.275,3579000,768
"Togo","Africa","Western Africa",1988,"BiocapTotGHA",1036564.369,802110.4246,520526.654,144694.7103,50149.8578,0,2554046.015,555.275,3579000,768
"Togo","Africa","Western Africa",1988,"EFConsPerCap",0.309586065,0.142262341,0.511974126,0.072391649,0.014010336,0.069440541,1.119665058,555.275,3579000,768
"Togo","Africa","Western Africa",1988,"EFConsTotGHA",1108160.223,509226.6272,1832606.258,259125.1814,50149.8578,248561.722,4007829.869,555.275,3579000,768
"Togo","Africa","Western Africa",1989,"BiocapPerCap",0.313071275,0.217468994,0.141220886,0.039229777,0.015590218,0,0.726581151,561.448,3684000,768
"Togo","Africa","Western Africa",1989,"BiocapTotGHA",1153451.649,801223.2019,520301.5316,144534.662,57439.19785,0,2676950.242,561.448,3684000,768
"Togo","Africa","Western Africa",1989,"EFConsPerCap",0.328584799,0.124090999,0.506512695,0.068756068,0.015590218,0.066555864,1.110090644,561.448,3684000,768
"Togo","Africa","Western Africa",1989,"EFConsTotGHA",1210608.281,457189.7151,1866149.818,253318.6735,57439.19785,245212.4404,4089918.125,561.448,3684000,768
"Togo","Africa","Western Africa",1990,"BiocapPerCap",0.300582467,0.211976894,0.136829498,0.038239043,0.015034065,0,0.702661967,545.206,3787000,768
"Togo","Africa","Western Africa",1990,"BiocapTotGHA",1138287.75,802743.7679,518165.0899,144808.9607,56933.10069,0,2660938.669,545.206,3787000,768
"Togo","Africa","Western Africa",1990,"EFConsPerCap",0.288588877,0.131376956,0.504478125,0.07157311,0.015034065,0.106083317,1.117134451,545.206,3787000,768
"Togo","Africa","Western Africa",1990,"EFConsTotGHA",1092868.746,497516.6429,1910428.362,271043.0696,56933.10069,401731.1509,4230521.072,545.206,3787000,768
"Togo","Africa","Western Africa",1991,"BiocapPerCap",0.276037278,0.206216635,0.129556658,0.037199936,0.014138391,0,0.663148897,528.096,3887000,768
"Togo","Africa","Western Africa",1991,"BiocapTotGHA",1072918.282,801535.2122,503568.6048,144590.9463,54953.94692,0,2577566.993,528.096,3887000,768
"Togo","Africa","Western Africa",1991,"EFConsPerCap",0.260203185,0.104656434,0.505696722,0.056553545,0.014138391,0.074806277,1.016054555,528.096,3887000,768
"Togo","Africa","Western Africa",1991,"EFConsTotGHA",1011373.38,406784.92,1965572.416,219815.7196,54953.94692,290761.5344,3949261.917,528.096,3887000,768
"Togo","Africa","Western Africa",1992,"BiocapPerCap",0.270890406,0.203024045,0.124220926,0.036624016,0.014222796,0,0.648982189,495.453,3984000,768
"Togo","Africa","Western Africa",1992,"BiocapTotGHA",1079324.929,808920.9053,494940.9017,145923.27,56668.73947,0,2585778.745,495.453,3984000,768
"Togo","Africa","Western Africa",1992,"EFConsPerCap",0.241655913,0.076540446,0.514894073,0.052439136,0.014222796,0.078987771,0.978740135,495.453,3984000,768
"Togo","Africa","Western Africa",1992,"EFConsTotGHA",962844.1788,304964.6993,2051523.404,208936.403,56668.73947,314715.7238,3899653.148,495.453,3984000,768
"Togo","Africa","Western Africa",1993,"BiocapPerCap",0.314902759,0.19808657,0.117802884,0.035733333,0.016163137,0,0.682688683,411.181,4081000,768
"Togo","Africa","Western Africa",1993,"BiocapTotGHA",1285244.091,808470.5081,480800.6775,145842.0217,65968.22718,0,2786325.526,411.181,4081000,768
"Togo","Africa","Western Africa",1993,"EFConsPerCap",0.27564084,0.066735301,0.530770992,0.038447533,0.016163137,0.059427564,0.987185368,411.181,4081000,768
"Togo","Africa","Western Africa",1993,"EFConsTotGHA",1125000.499,272373.4528,2166288.673,156919.7584,65968.22718,242547.6541,4029098.265,411.181,4081000,768
"Togo","Africa","Western Africa",1994,"BiocapPerCap",0.302822799,0.193026698,0.111464406,0.03482057,0.015921238,0,0.658055712,461.577,4181000,768
"Togo","Africa","Western Africa",1994,"BiocapTotGHA",1266008.23,806984.7767,465998.1217,145574.0069,66561.76049,0,2751126.896,461.577,4181000,768
"Togo","Africa","Western Africa",1994,"EFConsPerCap",0.266605868,0.064215775,0.526055114,0.059660444,0.015921238,0.078287773,1.010746212,461.577,4181000,768
"Togo","Africa","Western Africa",1994,"EFConsTotGHA",1114596.47,268466.2464,2199273.322,249421.8193,66561.76049,327296.9037,4225616.523,461.577,4181000,768
"Togo","Africa","Western Africa",1995,"BiocapPerCap",0.299475459,0.187811907,0.105145732,0.033879861,0.016135347,0,0.642448305,484.936,4284000,768
"Togo","Africa","Western Africa",1995,"BiocapTotGHA",1283039.725,804640.6805,450474.8129,145151.1495,69128.50554,0,2752434.874,484.936,4284000,768
"Togo","Africa","Western Africa",1995,"EFConsPerCap",0.271612629,0.052551298,0.5212366,0.059238067,0.016135347,0.09862891,1.01940285,484.936,4284000,768
"Togo","Africa","Western Africa",1995,"EFConsTotGHA",1163667.279,225145.0036,2233128.771,253793.0593,69128.50554,422554.8556,4367417.475,484.936,4284000,768
"Togo","Africa","Western Africa",1996,"BiocapPerCap",0.374480997,0.182934083,0.099274285,0.032999938,0.019826273,0,0.709515576,512.88,4393000,768
"Togo","Africa","Western Africa",1996,"BiocapTotGHA",1645072.531,803618.4399,436105.9697,144966.745,87095.62542,0,3116859.311,512.88,4393000,768
"Togo","Africa","Western Africa",1996,"EFConsPerCap",0.342299349,0.074338051,0.513131825,0.084276809,0.019826273,0.119387182,1.153259488,512.88,4393000,768
"Togo","Africa","Western Africa",1996,"EFConsTotGHA",1503700.481,326562.5912,2254157.291,370222.9588,87095.62542,524460.7214,5066199.669,512.88,4393000,768
"Togo","Africa","Western Africa",1997,"BiocapPerCap",0.358465041,0.178275157,0.093286844,0.032159503,0.019071512,0,0.681258056,568.984,4506000,768
"Togo","Africa","Western Africa",1997,"BiocapTotGHA",1615408.353,803389.8588,420393.4283,144925.5107,85945.00391,0,3070062.154,568.984,4506000,768
"Togo","Africa","Western Africa",1997,"EFConsPerCap",0.314157536,0.08200619,0.506352625,0.072657978,0.019071512,0.120647566,1.114893407,568.984,4506000,768
"Togo","Africa","Western Africa",1997,"EFConsTotGHA",1415738.358,369557.6119,2281857.832,327430.2681,85945.00391,543693.4242,5024222.498,568.984,4506000,768
"Togo","Africa","Western Africa",1998,"BiocapPerCap",0.33843237,0.173741143,0.087561309,0.0313416,0.017894243,0,0.648970666,538.734,4625000,768
"Togo","Africa","Western Africa",1998,"BiocapTotGHA",1565192.204,803523.2637,404956.1764,144949.5759,82757.83408,0,3001379.054,538.734,4625000,768
"Togo","Africa","Western Africa",1998,"EFConsPerCap",0.311791373,0.083247026,0.501060843,0.061029051,0.017894243,0.121515054,1.09653759,538.734,4625000,768
"Togo","Africa","Western Africa",1998,"EFConsTotGHA",1441982.118,385003.3481,2317321.258,282248.9923,82757.83408,561986.4775,5071300.028,538.734,4625000,768
"Togo","Africa","Western Africa",1999,"BiocapPerCap",0.33847307,0.169301622,0.08196675,0.030540744,0.017673313,0,0.637955499,535.322,4748000,768
"Togo","Africa","Western Africa",1999,"BiocapTotGHA",1606958.415,803788.2178,389151.0747,144997.3716,83907.05683,0,3028802.136,535.322,4748000,768
"Togo","Africa","Western Africa",1999,"EFConsPerCap",0.295209426,0.088334188,0.499425204,0.057763977,0.017673313,0.162758746,1.121164855,535.322,4748000,768
"Togo","Africa","Western Africa",1999,"EFConsTotGHA",1401556.912,419381.5698,2371106.021,274244.297,83907.05683,772724.8012,5322920.658,535.322,4748000,768
"Togo","Africa","Western Africa",2000,"BiocapPerCap",0.304346806,0.165084098,0.076668934,0.029779934,0.016316692,0,0.592196464,515.67,4875000,768
"Togo","Africa","Western Africa",2000,"BiocapTotGHA",1483608.499,804740.4042,373740.349,145169.1389,79539.46705,0,2886797.858,515.67,4875000,768
"Togo","Africa","Western Africa",2000,"EFConsPerCap",0.275024199,0.092699966,0.487689849,0.050266324,0.016316692,0.152956599,1.074953629,515.67,4875000,768
"Togo","Africa","Western Africa",2000,"EFConsTotGHA",1340668.706,451887.3037,2377356.328,245034.7588,79539.46705,745622.1191,5240108.682,515.67,4875000,768
"Togo","Africa","Western Africa",2001,"BiocapPerCap",0.332775029,0.161001088,0.071516812,0.02904339,0.01943017,0,0.613766489,493.248,5006000,768
"Togo","Africa","Western Africa",2001,"BiocapTotGHA",1665945.078,806006.9007,358028.9101,145397.6054,97271.70758,0,3072650.202,493.248,5006000,768
"Togo","Africa","Western Africa",2001,"EFConsPerCap",0.31060875,0.096081741,0.468368632,0.047559186,0.01943017,0.154477078,1.096525557,493.248,5006000,768
"Togo","Africa","Western Africa",2001,"EFConsTotGHA",1554975.805,481006.3529,2344756.515,238091.7572,97271.70758,773346.2704,5489448.407,493.248,5006000,768
"Togo","Africa","Western Africa",2002,"BiocapPerCap",0.32537797,0.15673748,0.066729033,0.028274267,0.019320437,0,0.596439185,475.699,5142000,768
"Togo","Africa","Western Africa",2002,"BiocapTotGHA",1673230.153,806009.9373,343148.707,145398.1532,99353.79893,0,3067140.75,475.699,5142000,768
"Togo","Africa","Western Africa",2002,"EFConsPerCap",0.336302442,0.097518891,0.458153808,0.032636743,0.019320437,0.15808913,1.10202145,475.699,5142000,768
"Togo","Africa","Western Africa",2002,"EFConsTotGHA",1729408.377,501483.0881,2356019.271,167831.8349,99353.79893,812960.6897,5667057.06,475.699,5142000,768
"Togo","Africa","Western Africa",2003,"BiocapPerCap",0.297976405,0.151854494,0.061796453,0.027393413,0.018361113,0,0.557381878,486.309,5283000,768
"Togo","Africa","Western Africa",2003,"BiocapTotGHA",1574283.841,802285.2561,326486.1119,144726.2486,97006.35097,0,2944787.809,486.309,5283000,768
"Togo","Africa","Western Africa",2003,"EFConsPerCap",0.29194685,0.092288582,0.460360327,0.048775943,0.018361113,0.163796172,1.075528987,486.309,5283000,768
"Togo","Africa","Western Africa",2003,"EFConsTotGHA",1542428.195,487583.6518,2432198.698,257695.4985,97006.35097,865376.1242,5682288.519,486.309,5283000,768
"Togo","Africa","Western Africa",2004,"BiocapPerCap",0.310364913,0.147529191,0.057251484,0.026613161,0.019850586,0,0.561609334,483.765,5429000,768
"Togo","Africa","Western Africa",2004,"BiocapTotGHA",1684831.388,800869.5619,310792.5313,144470.868,107759.8921,0,3048724.242,483.765,5429000,768
"Togo","Africa","Western Africa",2004,"EFConsPerCap",0.31237547,0.090079534,0.35266618,0.037715271,0.019850586,0.170326419,0.98301346,483.765,5429000,768
"Togo","Africa","Western Africa",2004,"EFConsTotGHA",1695745.797,489001.2364,1914465.924,204739.228,107759.8921,924625.4462,5336337.524,483.765,5429000,768
"Togo","Africa","Western Africa",2005,"BiocapPerCap",0.316767489,0.142886484,0.052899051,0.025775651,0.022715468,0,0.561044143,476.672,5578000,768
"Togo","Africa","Western Africa",2005,"BiocapTotGHA",1766998.809,797052.2714,295082.5576,143782.2574,126711.8829,0,3129627.778,476.672,5578000,768
"Togo","Africa","Western Africa",2005,"EFConsPerCap",0.320466819,0.096551993,0.327396026,0.043097421,0.022715468,0.168555883,0.97878361,476.672,5578000,768
"Togo","Africa","Western Africa",2005,"EFConsTotGHA",1787634.489,538588.281,1826287.128,240406.9047,126711.8829,940241.8342,5459870.52,476.672,5578000,768
"Togo","Africa","Western Africa",2006,"BiocapPerCap",0.318275086,0.1387734,0.048933331,0.025033681,0.02314488,0,0.554160378,482.86,5732000,768
"Togo","Africa","Western Africa",2006,"BiocapTotGHA",1824406.873,795472.7081,280494.169,143497.316,132670.3836,0,3176541.449,482.86,5732000,768
"Togo","Africa","Western Africa",2006,"EFConsPerCap",0.286825563,0.105874626,0.31822663,0.043723566,0.02314488,0.175466435,0.9532617,482.86,5732000,768
"Togo","Africa","Western Africa",2006,"EFConsTotGHA",1644132.867,606891.3478,1824129.115,250630.9103,132670.3836,1005803.418,5464258.042,482.86,5732000,768
"Togo","Africa","Western Africa",2007,"BiocapPerCap",0.3349931,0.13489014,0.044957308,0.024333171,0.022875934,0,0.562049653,480.776,5890000,768
"Togo","Africa","Western Africa",2007,"BiocapTotGHA",1973246.761,794558.2517,264816.9812,143332.3549,134748.6366,0,3310702.985,480.776,5890000,768
"Togo","Africa","Western Africa",2007,"EFConsPerCap",0.279962651,0.09880773,0.309370017,0.037573437,0.022875934,0.187398638,0.935988407,480.776,5890000,768
"Togo","Africa","Western Africa",2007,"EFConsTotGHA",1649094.841,582018.0591,1822316.29,221322.9557,134748.6366,1103854.839,5513355.621,480.776,5890000,768
"Togo","Africa","Western Africa",2008,"BiocapPerCap",0.366869832,0.131635544,0.041185468,0.023746066,0.025238193,0,0.588675104,478.362,6053000,768
"Togo","Africa","Western Africa",2008,"BiocapTotGHA",2220641.061,796782.0432,249293.1661,143733.5102,152765.267,0,3563215.047,478.362,6053000,768
"Togo","Africa","Western Africa",2008,"EFConsPerCap",0.320494676,0.0872153,0.296948546,0.042135692,0.025238193,0.241223851,1.013256258,478.362,6053000,768
"Togo","Africa","Western Africa",2008,"EFConsTotGHA",1939935.023,527908.974,1797411.714,255044.8158,152765.267,1460113.481,6133179.274,478.362,6053000,768
"Togo","Africa","Western Africa",2009,"BiocapPerCap",0.380027458,0.128689689,0.03748843,0.023214656,0.026245091,0,0.595665324,481.96,6220000,768
"Togo","Africa","Western Africa",2009,"BiocapTotGHA",2363679.495,800418.9468,233169.0296,144389.5804,163238.1621,0,3704895.214,481.96,6220000,768
"Togo","Africa","Western Africa",2009,"EFConsPerCap",0.300661329,0.088234194,0.289283209,0.057893687,0.026245091,0.304321246,1.066638756,481.96,6220000,768
"Togo","Africa","Western Africa",2009,"EFConsTotGHA",1870041.235,548795.4894,1799272.064,360084.8281,163238.1621,1892805.042,6634236.821,481.96,6220000,768
"Togo","Africa","Western Africa",2010,"BiocapPerCap",0.370032781,0.124886766,0.034169832,0.022528637,0.025666667,0,0.577284683,487.924,6391000,768
"Togo","Africa","Western Africa",2010,"BiocapTotGHA",2364824.033,798132.6007,218374.2739,143977.1407,164031.8234,0,3689339.872,487.924,6391000,768
"Togo","Africa","Western Africa",2010,"EFConsPerCap",0.332064347,0.08637874,0.277160342,0.07270778,0.025666667,0.268869048,1.062846925,487.924,6391000,768
"Togo","Africa","Western Africa",2010,"EFConsTotGHA",2122173.468,552033.5808,1771290.199,464664.5217,164031.8234,1718301.783,6792495.375,487.924,6391000,768
"Togo","Africa","Western Africa",2011,"BiocapPerCap",0.416222635,0.120886129,0.030913508,0.021806952,0.029662539,0,0.619491763,498.243,6566000,768
"Togo","Africa","Western Africa",2011,"BiocapTotGHA",2732992.815,793760.1067,202983.6626,143188.3755,194769.5747,0,4067694.535,498.243,6566000,768
"Togo","Africa","Western Africa",2011,"EFConsPerCap",0.263417272,0.084591634,0.270158215,0.084684674,0.029662539,0.302731363,1.035245697,498.243,6566000,768
"Togo","Africa","Western Africa",2011,"EFConsTotGHA",1729645.27,555443.908,1773907.517,556054.8254,194769.5747,1987788.677,6797609.772,498.243,6566000,768
"Togo","Africa","Western Africa",2012,"BiocapPerCap",0.353489322,0.117600436,0.027767453,0.021214237,0.024200251,0,0.544271699,508.54,6746000,768
"Togo","Africa","Western Africa",2012,"BiocapTotGHA",2384490.529,793283.1566,187307.5767,143102.3373,163244.7303,0,3671428.33,508.54,6746000,768
"Togo","Africa","Western Africa",2012,"EFConsPerCap",0.357051084,0.094990777,0.267093092,0.073382784,0.024200251,0.275050978,1.091768966,508.54,6746000,768
"Togo","Africa","Western Africa",2012,"EFConsTotGHA",2408516.676,640767.8945,1801697.843,495009.4469,163244.7303,1855378.398,7364614.989,508.54,6746000,768
"Togo","Africa","Western Africa",2013,"BiocapPerCap",0.311262235,0.114908255,0.02479928,0.020728588,0.0221207,0,0.493819058,514.945,6929000,768
"Togo","Africa","Western Africa",2013,"BiocapTotGHA",2156648.939,796167.1499,171827.271,143622.5881,153268.1422,0,3421534.091,514.945,6929000,768
"Togo","Africa","Western Africa",2013,"EFConsPerCap",0.337946719,0.095529207,0.261377683,0.066022811,0.0221207,0.291931913,1.074929035,514.945,6929000,768
"Togo","Africa","Western Africa",2013,"EFConsTotGHA",2341538.267,661895.1497,1811012.839,457453.5862,153268.1422,2022714.548,7447882.531,514.945,6929000,768
"Togo","Africa","Western Africa",2014,"BiocapPerCap",0.361565006,0.112192049,0.021969614,0.020238605,0.026387066,0,0.542352339,531.156,7115000,768
"Togo","Africa","Western Africa",2014,"BiocapTotGHA",2572592.924,798264.3971,156317.3225,144000.9158,187748.1973,0,3858923.756,531.156,7115000,768
"Togo","Africa","Western Africa",2014,"EFConsPerCap",0.386854356,0.097943221,0.250733932,0.060641336,0.026387066,0.284213618,1.106773529,531.156,7115000,768
"Togo","Africa","Western Africa",2014,"EFConsTotGHA",2752530.699,696881.7042,1784012.085,431472.8208,187748.1973,2022225.411,7874870.916,531.156,7115000,768
"Trinidad and Tobago","Latin America and the Caribbean","Caribbean",2014,"BiocapPerCap",0.047960337,0.006090871,0.145689602,1.360856977,0.001308062,0,1.56190585,16862.6,1354000,780
"Trinidad and Tobago","Latin America and the Caribbean","Caribbean",2014,"BiocapTotGHA",64961.31685,8249.962853,197333.6489,1843253.532,1771.743909,0,2115570.205,16862.6,1354000,780
"Trinidad and Tobago","Latin America and the Caribbean","Caribbean",2014,"EFConsPerCap",0.482632085,0.19397597,0.390380551,0.124375121,0.001308062,5.4969433,6.689615088,16862.6,1354000,780
"Trinidad and Tobago","Latin America and the Caribbean","Caribbean",2014,"EFConsTotGHA",653715.4977,262736.5676,528762.6407,168463.611,1771.743909,7445499.653,9060949.714,16862.6,1354000,780
"Oman","Asia","Western Asia",1984,"BiocapPerCap",0.052078842,0.074276354,0.002664797,3.841723146,0.072379542,0,4.043122682,14210.5,1431000,512
"Oman","Asia","Western Asia",1984,"BiocapTotGHA",74521.17993,106284.2673,3813.138664,5497237.108,103570.0624,0,5785425.757,14210.5,1431000,512
"Oman","Asia","Western Asia",1984,"EFConsPerCap",0.34145705,0.22927234,0.161190987,0.205755504,0.072379542,0.949322004,1.959377427,14210.5,1431000,512
"Oman","Asia","Western Asia",1984,"EFConsTotGHA",488601.1546,328072.6813,230653.0271,294421.7346,103570.0624,1358413.387,2803732.047,14210.5,1431000,512
"Oman","Asia","Western Asia",1985,"BiocapPerCap",0.052822792,0.070635923,0.002540932,3.649473565,0.075341426,0,3.85081464,15473,1498000,512
"Oman","Asia","Western Asia",1985,"BiocapTotGHA",79150.73103,105842.2829,3807.384052,5468444.34,112893.1034,0,5770137.842,15473,1498000,512
"Oman","Asia","Western Asia",1985,"EFConsPerCap",0.332526495,0.234648747,0.139581584,0.718454894,0.075341426,0.481999369,1.982552515,15473,1498000,512
"Oman","Asia","Western Asia",1985,"EFConsTotGHA",498264.3656,351602.3855,209151.8436,1076547.213,112893.1034,722237.5153,2970696.427,15473,1498000,512
"Oman","Asia","Western Asia",1986,"BiocapPerCap",0.0576525,0.067423543,0.002431579,3.47784956,0.078146135,0,3.683503317,15148.2,1561000,512
"Oman","Asia","Western Asia",1986,"BiocapTotGHA",90023.80121,105281.188,3796.885769,5430627.276,122024.4077,0,5751753.559,15148.2,1561000,512
"Oman","Asia","Western Asia",1986,"EFConsPerCap",0.373955111,0.2319508,0.120664604,0.587430768,0.078146135,0.732651021,2.124798439,15148.2,1561000,512
"Oman","Asia","Western Asia",1986,"EFConsTotGHA",583927.1624,362188.8529,188416.5708,917267.2636,122024.4077,1144027.236,3317851.494,15148.2,1561000,512
"Oman","Asia","Western Asia",1987,"BiocapPerCap",0.057882834,0.064926985,0.0023428,3.347261056,0.077578794,0,3.54999247,14097.1,1621000,512
"Oman","Asia","Western Asia",1987,"BiocapTotGHA",93803.18194,105218.7206,3796.672062,5424470.669,125721.8627,0,5753011.107,14097.1,1621000,512
"Oman","Asia","Western Asia",1987,"EFConsPerCap",0.392997872,0.218740607,0.093462933,1.154925709,0.077578794,0.579112912,2.516818827,14097.1,1621000,512
"Oman","Asia","Western Asia",1987,"EFConsTotGHA",636880.5399,354484.4544,151463.22,1871637.894,125721.8627,938492.9812,4078680.952,14097.1,1621000,512
"Oman","Asia","Western Asia",1988,"BiocapPerCap",0.055359332,0.062541447,0.002261253,3.224276455,0.072669802,0,3.417108289,14419.3,1679000,512
"Oman","Asia","Western Asia",1988,"BiocapTotGHA",92953.29839,105012.7157,3796.847095,5413850.243,122019.1349,0,5737632.24,14419.3,1679000,512
"Oman","Asia","Western Asia",1988,"EFConsPerCap",0.379876432,0.21761768,0.088814843,1.252685402,0.072669802,0.363665164,2.375329323,14419.3,1679000,512
"Oman","Asia","Western Asia",1988,"EFConsTotGHA",637846.7051,365399.663,149128.1117,2103371.49,122019.1349,610626.5278,3988391.632,14419.3,1679000,512
"Oman","Asia","Western Asia",1989,"BiocapPerCap",0.054422988,0.060282665,0.002178698,3.104469705,0.070394182,0,3.291748238,15531.1,1742000,512
"Oman","Asia","Western Asia",1989,"BiocapTotGHA",94802.66566,105009.9879,3795.204997,5407861.927,122623.8469,0,5734093.632,15531.1,1742000,512
"Oman","Asia","Western Asia",1989,"EFConsPerCap",0.36855175,0.210884236,0.053581894,0.640742064,0.070394182,0.458930087,1.803084214,15531.1,1742000,512
"Oman","Asia","Western Asia",1989,"EFConsTotGHA",642002.3923,367351.8955,93337.51457,1116147.021,122623.8469,799437.8363,3140900.506,15531.1,1742000,512
"Oman","Asia","Western Asia",1990,"BiocapPerCap",0.057985004,0.058057387,0.002085699,2.989871146,0.07416975,0,3.182168987,14903.2,1812000,512
"Oman","Asia","Western Asia",1990,"BiocapTotGHA",105078.1073,105209.2765,3779.621276,5418124.998,134407.4561,0,5766599.459,14903.2,1812000,512
"Oman","Asia","Western Asia",1990,"EFConsPerCap",0.387123839,0.205459941,0.055563456,0.49817227,0.07416975,1.150085071,2.370574328,14903.2,1812000,512
"Oman","Asia","Western Asia",1990,"EFConsTotGHA",701530.3486,372326.2941,100689.8751,902767.8787,134407.4561,2084138.202,4295860.055,14903.2,1812000,512
"Oman","Asia","Western Asia",1991,"BiocapPerCap",0.060289868,0.055513746,0.00199914,2.858877338,0.080530269,0,3.057210362,15127.1,1892000,512
"Oman","Asia","Western Asia",1991,"BiocapTotGHA",114088.9276,105050.8807,3783.052815,5409967.843,152390.6473,0,5785281.352,15127.1,1892000,512
"Oman","Asia","Western Asia",1991,"EFConsPerCap",0.429897105,0.231762209,0.053429501,0.383869622,0.080530269,1.851802442,3.031291148,15127.1,1892000,512
"Oman","Asia","Western Asia",1991,"EFConsTotGHA",813511.4737,438572.89,101106.7798,726411.8268,152390.6473,3504239.769,5736233.387,15127.1,1892000,512
"Oman","Asia","Western Asia",1992,"BiocapPerCap",0.062263307,0.053547314,0.001935906,2.757608951,0.082918908,0,2.958274386,15659.8,1980000,512
"Oman","Asia","Western Asia",1992,"BiocapTotGHA",123275.7457,106018.865,3832.919453,5459817.633,164171.9774,0,5857117.141,15659.8,1980000,512
"Oman","Asia","Western Asia",1992,"EFConsPerCap",0.433102693,0.273888349,0.074236776,0.401869623,0.082918908,1.604876925,2.870893274,15659.8,1980000,512
